f1,iso_score,iso_label,ae_recon_error,ae_label,proxy_label
-0.022,-0.133257998004906,0,0.3159162765795741,0,0
-0.112,-0.14981384135553172,0,0.1803353183813949,0,0
-0.132,-0.14974892335045698,0,0.1976594767148793,0,0
-0.061,-0.12312533154682048,0,0.1896672251565497,0,0
-0.068,-0.13048815357925575,0,0.31973700872517874,0,0
-0.149,-0.1402128581164071,0,0.3284857390959994,0,0
-0.151,-0.15848867775051223,0,0.2800244792682085,0,0
-0.071,-0.14470400798849703,0,0.2945487546878031,0,0
-0.076,-0.1686344458747674,0,0.2218686152820506,0,0
-0.168,-0.14001065693518477,0,0.1643892947599675,0,0
-0.244,-0.14218837852982025,0,0.38401047351978124,0,0
-0.129,-0.14628954778300274,0,0.23336640625248734,0,0
-0.029,-0.14756222490771137,0,0.24868610875126632,0,0
-0.142,-0.1495124013215356,0,0.2803416059361993,0,0
-0.256,-0.11379702884054937,0,0.33588234798457506,0,0
-0.146,-0.10336982987424148,0,0.5661412797963772,0,0
-0.002,-0.11250345434531,0,0.49287671750418294,0,0
0.02,-0.0916897834371061,0,0.589100635923401,0,0
-0.081,-0.09747742591380071,0,0.5026652496598674,0,0
-0.168,-0.11193299988131561,0,0.43909243649633983,0,0
-0.007,-0.11141265186741017,0,0.29146619007453756,0,0
-0.012,-0.13606452676015246,0,0.28106120873704044,0,0
-0.039,-0.13696921500384673,0,0.17037076266603463,0,0
-0.093,-0.13370240208227308,0,0.16575339134300365,0,0
-0.127,-0.1270862799245508,0,0.3613743036626469,0,0
-0.007,-0.15230638471866959,0,0.41810466741000224,0,0
-0.081,-0.17585622395441214,0,0.3118301286961237,0,0
-0.132,-0.15057170082788857,0,0.24684555296434002,0,0
-0.22,-0.13606781750178715,0,0.2511095762524894,0,0
-0.188,-0.14773650917639164,0,0.31105297264009585,0,0
-0.029,-0.15188501476168886,0,0.20086291404394024,0,0
-0.154,-0.12357252055109696,0,0.24195409465399878,0,0
-0.178,-0.12446437980121716,0,0.17323563318035023,0,0
-0.12,-0.12022260854687611,0,0.1628389588473222,0,0
-0.037,-0.14824798917759385,0,0.27823422150787425,0,0
-0.005,-0.11975397677046712,0,0.3975442377387681,0,0
-0.061,-0.15902551823985855,0,0.4051025871038797,0,0
-0.073,-0.1602263312264563,0,0.19368013850652038,0,0
-0.039,-0.15809983199806155,0,0.15105563247709397,0,0
-0.005,-0.16276846594800243,0,0.12652098082438304,0,0
-0.007,-0.15404530070019773,0,0.11694569564562111,0,0
-0.024,-0.15612912473219448,0,0.12619415671826753,0,0
-0.081,-0.15211200907425876,0,0.11833079153488649,0,0
-0.029,-0.144041303072181,0,0.08925596307952807,0,0
-0.015,-0.1460703018574801,0,0.1449505306166749,0,0
-0.112,-0.12403786242716108,0,0.1397143491264208,0,0
-0.21,-0.11674317305739901,0,0.38140794443604886,0,0
-0.164,-0.1473765580444738,0,0.47568181335300785,0,0
-0.054,-0.15029352946697616,0,0.28577132894646196,0,0
-0.154,-0.1549473736685551,0,0.2614513858345945,0,0
-0.293,-0.1310974379794056,0,0.2511906001928002,0,0
-0.332,-0.1150585145508588,0,0.4106704917259186,0,0
-0.154,-0.11416191120413138,0,0.4221831420834305,0,0
-0.056,-0.12298333322373006,0,0.2775281635371858,0,0
-0.159,-0.11508346088390048,0,0.18648239122613205,0,0
-0.159,-0.12289525246914701,0,0.20245159825595901,0,0
-0.083,-0.15525476736796945,0,0.18306701805565298,0,0
0.02,-0.14710139664617639,0,0.17712511907900713,0,0
0.002,-0.14538495482565705,0,0.13828572715107962,0,0
-0.061,-0.1362704417900386,0,0.3755567848846078,0,0
-0.085,-0.15001464117482788,0,0.19727478901875295,0,0
-0.022,-0.16456570270520648,0,0.2331036661882782,0,0
-0.002,-0.15160658710085323,0,0.2361158825541591,0,0
-0.017,-0.16060871458408,0,0.2339745060889875,0,0
-0.095,-0.14334075582794054,0,0.15544875573590752,0,0
-0.149,-0.14196758854642272,0,0.19270152792260756,0,0
-0.195,-0.1501834803477644,0,0.22983363641209728,0,0
-0.144,-0.15242849309250056,0,0.16129292180751675,0,0
-0.156,-0.15366577725888142,0,0.17588192297892452,0,0
-0.176,-0.14245719217631458,0,0.14693861312628606,0,0
-0.22,-0.11719935596719477,0,0.2211361126963361,0,0
-0.139,-0.1347904892230506,0,0.19813476872678598,0,0
-0.112,-0.13231358127304532,0,0.3290902208347732,0,0
-0.1,-0.1285967508675181,0,0.2326853052832059,0,0
-0.044,-0.12209682928732596,0,0.2801119780887856,0,0
-0.027,-0.12073556150943632,0,0.18738547889425455,0,0
-0.051,-0.13357077898735675,0,0.3048501243326522,0,0
0.005,-0.13972800375259864,0,0.22983930621998194,0,0
0.02,-0.12315063083900912,0,0.22955482902869337,0,0
0.029,-0.14006551234517284,0,0.18010924735299355,0,0
-0.044,-0.12218201037910481,0,0.19610560123752013,0,0
-0.103,-0.13660849297843097,0,0.24718017623216162,0,0
-0.032,-0.14193814599214621,0,0.340212169615356,0,0
-0.042,-0.1371355435613304,0,0.22748547731590815,0,0
-0.034,-0.12285203779596543,0,0.25719388417461897,0,0
-0.129,-0.13334294734017849,0,0.3574517488026694,0,0
-0.125,-0.13585822576591844,0,0.3580270703611543,0,0
-0.095,-0.14553343460883578,0,0.2801593275321633,0,0
-0.115,-0.1555193457816496,0,0.24558556247100807,0,0
-0.178,-0.15204888162933655,0,0.20026431534130823,0,0
-0.208,-0.14344449908031254,0,0.2155170737864185,0,0
-0.186,-0.149934745590879,0,0.26343670890975257,0,0
-0.09,-0.14095842958600352,0,0.15907519707661474,0,0
-0.149,-0.13870300293141813,0,0.20072404123473886,0,0
-0.237,-0.14307183281990948,0,0.17236230258406726,0,0
-0.193,-0.13611727010560004,0,0.15375403350791444,0,0
-0.044,-0.14548576077830716,0,0.15844671287745218,0,0
0.076,-0.1464619855982186,0,0.3992872842852645,0,0
-0.115,-0.13875785054882328,0,0.47714674863284434,0,0
-0.181,-0.14477251186080292,0,0.2502153305064171,0,0
-0.007,-0.15329932507629523,0,0.19630311702768038,0,0
-0.044,-0.16907681560455062,0,0.24056196765237026,0,0
-0.059,-0.1665161087014595,0,0.20810581897993607,0,0
-0.144,-0.1741808181618349,0,0.2534592926697862,0,0
-0.115,-0.12178535752964065,0,0.2704341374144136,0,0
-0.081,-0.14944454779817512,0,0.276131808260948,0,0
-0.103,-0.15523855341299475,0,0.23154146727107044,0,0
-0.078,-0.16133760565491345,0,0.28740989427189556,0,0
-0.2,-0.14348162356494293,0,0.20667475592064868,0,0
-0.198,-0.1401566712732233,0,0.2186835545346871,0,0
-0.193,-0.13612137764308907,0,0.22081522038684848,0,0
-0.176,-0.13539769922750028,0,0.14685644509230777,0,0
-0.229,-0.08719806855988343,0,0.24596990712354652,0,0
-0.156,-0.10456918756913847,0,0.27134225315274707,0,0
-0.051,-0.1251420441370697,0,0.18295658522791197,0,0
-0.137,-0.1334900509632841,0,0.24322896754204856,0,0
-0.2,-0.14636922408471803,0,0.28662356328721444,0,0
-0.12,-0.14417287829533626,0,0.2534819730954322,0,0
-0.007,-0.1574637761355716,0,0.2218673036949384,0,0
0.029,-0.14943745205134862,0,0.26370059568397486,0,0
-0.073,-0.1326437039012608,0,0.4297700939523931,0,0
-0.137,-0.13110596194098662,0,0.37085350231422776,0,0
-0.034,-0.13072400294677256,0,0.31831922785287,0,0
-0.01,-0.13786767671049838,0,0.20857337184591634,0,0
-0.049,-0.13389599920388134,0,0.11621695656897742,0,0
-0.073,-0.14285906904889922,0,0.15585314036033318,0,0
-0.098,-0.14331917951043116,0,0.12015762788733261,0,0
-0.073,-0.14776819760214355,0,0.1708819347632954,0,0
-0.183,-0.1275495725507778,0,0.32132693375159216,0,0
-0.173,-0.131782697983148,0,0.34316258821010703,0,0
-0.159,-0.1321079147768085,0,0.33378321489696827,0,0
-0.046,-0.13646865919546375,0,0.33569982079443134,0,0
-0.176,-0.11091493213249803,0,0.6570111540121853,0,0
-0.249,-0.11886368722471219,0,0.5155756342422328,0,0
-0.122,-0.10524967646785205,0,0.39988223203406215,0,0
-0.029,-0.139119982145608,0,0.5149601840060553,0,0
-0.007,-0.13955866412583529,0,0.41594140018400766,0,0
-0.093,-0.1437898063614529,0,0.27354946069826813,0,0
-0.105,-0.1347647976727327,0,0.2405010479161041,0,0
-0.103,-0.13358690199147338,0,0.45460095218560037,0,0
0.017,-0.1434868588887292,0,0.4007667134861911,0,0
-0.017,-0.16321129921343447,0,0.33448275520922516,0,0
-0.042,-0.14069974387757167,0,0.15417756194464363,0,0
-0.059,-0.12130251184986962,0,0.2550147959192344,0,0
-0.115,-0.12178214808983528,0,0.3482403625470837,0,0
-0.105,-0.1308412168461654,0,0.387403604155772,0,0
-0.085,-0.12248753218654329,0,0.259438876745691,0,0
-0.117,-0.14892485533391886,0,0.23970585155576182,0,0
-0.237,-0.1403532004252518,0,0.2808938093634253,0,0
-0.251,-0.13825589105509223,0,0.21118813482900403,0,0
-0.176,-0.14182004431717793,0,0.37213882176833335,0,0
-0.093,-0.14088947197072588,0,0.32398118076129606,0,0
-0.159,-0.13398102227643555,0,0.17894975355411868,0,0
-0.208,-0.1294214781218504,0,0.197896069352085,0,0
-0.125,-0.1133896233233534,0,0.25281650044968507,0,0
-0.061,-0.1310384296324722,0,0.4783884131174596,0,0
-0.105,-0.1343804621532083,0,0.20352131787019018,0,0
-0.181,-0.10958264262706563,0,0.3526161790737716,0,0
-0.093,-0.1162981103186867,0,0.34936054767261526,0,0
-0.039,-0.1326958332138069,0,0.2823636032724802,0,0
-0.098,-0.13180240648038033,0,0.2400659491713319,0,0
-0.02,-0.13089203385503678,0,0.31557595849903836,0,0
-0.059,-0.11908084950814746,0,0.3846233203134023,0,0
-0.046,-0.0894241204350692,0,0.6766807907366925,0,1
0.005,-0.1080455666614813,0,0.45679367832195955,0,0
-0.066,-0.10378668877716118,0,0.26551000190414253,0,0
-0.054,-0.12752521236169645,0,0.2153608678075451,0,0
-0.01,-0.12652106529879298,0,0.30195403403146254,0,0
-0.039,-0.13805201835474,0,0.3342470618246081,0,0
-0.137,-0.1408544121124039,0,0.30576603067500197,0,0
-0.195,-0.13071930159658096,0,0.190025971126343,0,0
-0.085,-0.12991169664726893,0,0.3420837830150411,0,0
-0.061,-0.13354031415708495,0,0.31454995320553636,0,0
-0.212,-0.11717062833612152,0,0.326254678104595,0,0
-0.195,-0.11454266400997642,0,0.49835410341993375,0,0
-0.061,-0.10979958869871764,0,0.4797190407030108,0,0
-0.095,-0.11339121615664671,0,0.4374075669609866,0,0
-0.144,-0.13454112320650613,0,0.3807467186267429,0,0
-0.132,-0.13737939425240064,0,0.3759130326868417,0,0
-0.027,-0.1597406737380404,0,0.32640468267165595,0,0
-0.007,-0.12271777858732219,0,0.3668691246750913,0,0
-0.007,-0.14694569508522926,0,0.4193408670042517,0,0
-0.085,-0.14534408137034627,0,0.5246025293991824,0,0
-0.203,-0.1241181525061571,0,0.33917437278821727,0,0
-0.134,-0.13010473955316776,0,0.5869561904155987,0,0
-0.02,-0.13534540051323174,0,0.37306245672454263,0,0
-0.005,-0.13091307012743458,0,0.47616235348273184,0,0
-0.171,-0.1227286599123818,0,0.402223691651416,0,0
